Date,Open,High,Low,Close,Adj Close,Volume
2017-10-10,0.002186,0.002285,0.001963,0.002225,0.002225,215705
2017-10-11,0.002289,0.002553,0.002258,0.002470,0.002470,289055
2017-10-12,0.002471,0.002548,0.002197,0.002345,0.002345,136756
2017-10-13,0.002345,0.002510,0.002022,0.002113,0.002113,184709
2017-10-14,0.002114,0.002498,0.002087,0.002394,0.002394,121404
2017-10-15,0.002378,0.002460,0.002078,0.002286,0.002286,116033
2017-10-16,0.002287,0.002337,0.002008,0.002156,0.002156,152645
2017-10-17,0.002156,0.002243,0.001907,0.001944,0.001944,116008
2017-10-18,0.001943,0.002106,0.001830,0.002095,0.002095,189768
2017-10-19,0.002094,0.002137,0.001887,0.001915,0.001915,325575
2017-10-20,0.001916,0.002126,0.001901,0.001942,0.001942,211546
2017-10-21,0.001953,0.002332,0.001862,0.002298,0.002298,243113
2017-10-22,0.002306,0.002606,0.002306,0.002583,0.002583,244796
2017-10-23,0.002575,0.002624,0.002293,0.002428,0.002428,221618
2017-10-24,0.002425,0.002722,0.002365,0.002632,0.002632,297411
2017-10-25,0.002656,0.003287,0.002635,0.003033,0.003033,715742
2017-10-26,0.003029,0.003048,0.002588,0.002841,0.002841,794428
2017-10-27,0.002840,0.003214,0.002782,0.003051,0.003051,1589480
2017-10-28,0.003059,0.003109,0.002809,0.002999,0.002999,1031720
2017-10-29,0.002988,0.003186,0.002932,0.002956,0.002956,1605430
2017-10-30,0.002951,0.003177,0.002432,0.002784,0.002784,1347640
2017-10-31,0.002760,0.003246,0.002696,0.002814,0.002814,1805800
2017-11-01,0.002782,0.002797,0.002442,0.002510,0.002510,1398750
2017-11-02,0.002524,0.002624,0.002141,0.002312,0.002312,1429590
2017-11-03,0.002304,0.002373,0.002115,0.002227,0.002227,1588360
2017-11-04,0.002228,0.002325,0.002123,0.002128,0.002128,1696040
2017-11-05,0.002126,0.002299,0.002120,0.002219,0.002219,1762660
2017-11-06,0.002213,0.002289,0.002074,0.002125,0.002125,1719120
2017-11-07,0.002145,0.002263,0.002099,0.002184,0.002184,1497470
2017-11-08,0.002173,0.002357,0.002173,0.002338,0.002338,2839470
2017-11-09,0.002304,0.002438,0.002285,0.002344,0.002344,2924350
2017-11-10,0.002335,0.002350,0.001989,0.002013,0.002013,2193620
2017-11-11,0.002026,0.002298,0.001890,0.002003,0.002003,1748460
2017-11-12,0.002006,0.002006,0.001684,0.001783,0.001783,2174370
2017-11-13,0.001795,0.002146,0.001771,0.002112,0.002112,2889150
2017-11-14,0.002111,0.002566,0.002063,0.002485,0.002485,4040400
2017-11-15,0.002444,0.002500,0.002188,0.002322,0.002322,5008060
2017-11-16,0.002323,0.002338,0.001823,0.002209,0.002209,5082450
2017-11-17,0.002187,0.002189,0.001949,0.001984,0.001984,5720510
2017-11-18,0.001980,0.002043,0.001906,0.002028,0.002028,5709820
2017-11-19,0.002020,0.002113,0.001951,0.002002,0.002002,4289470
2017-11-20,0.001993,0.002185,0.001993,0.002134,0.002134,3909200
2017-11-21,0.002148,0.002199,0.002005,0.002143,0.002143,3417520
2017-11-22,0.002146,0.002540,0.002122,0.002302,0.002302,4119730
2017-11-23,0.002311,0.002429,0.002043,0.002105,0.002105,4402340
2017-11-24,0.002106,0.002163,0.001969,0.002025,0.002025,4204470
2017-11-25,0.002027,0.002109,0.001993,0.002048,0.002048,4704770
2017-11-26,0.002050,0.002190,0.001971,0.002138,0.002138,6245890
2017-11-27,0.002151,0.002225,0.002009,0.002062,0.002062,6405580
2017-11-28,0.002062,0.002390,0.001991,0.002308,0.002308,6065010
2017-11-29,0.002310,0.002610,0.001935,0.002068,0.002068,7852660
2017-11-30,0.002090,0.002300,0.002031,0.002244,0.002244,4155450
2017-12-01,0.002241,0.002247,0.002057,0.002118,0.002118,6294070
2017-12-02,0.002110,0.002212,0.002032,0.002073,0.002073,5760180
2017-12-03,0.002080,0.002204,0.002034,0.002116,0.002116,7261200
2017-12-04,0.002124,0.002169,0.002049,0.002144,0.002144,10447300
2017-12-05,0.002139,0.002184,0.002058,0.002085,0.002085,8749920
2017-12-06,0.002068,0.004077,0.002068,0.003055,0.003055,33314700
2017-12-07,0.003134,0.005808,0.002974,0.004275,0.004275,44215300
2017-12-08,0.004311,0.004731,0.003682,0.004394,0.004394,21605600
2017-12-09,0.004441,0.004789,0.004305,0.004473,0.004473,17520500
2017-12-10,0.004452,0.004630,0.003489,0.004408,0.004408,18145200
2017-12-11,0.004436,0.005282,0.004383,0.005282,0.005282,20137200
2017-12-12,0.005177,0.007675,0.004903,0.007613,0.007613,48699100
2017-12-13,0.007614,0.018094,0.006823,0.016460,0.016460,174319008
2017-12-14,0.016445,0.020064,0.015114,0.017690,0.017690,192816992
2017-12-15,0.017420,0.018434,0.014580,0.018434,0.018434,139710000
2017-12-16,0.018405,0.037327,0.018405,0.036271,0.036271,336496000
2017-12-17,0.037670,0.041387,0.034599,0.036190,0.036190,338444992
2017-12-18,0.036372,0.046912,0.032634,0.044589,0.044589,369401984
2017-12-19,0.044442,0.053959,0.040145,0.046848,0.046848,235095008
2017-12-20,0.046852,0.048883,0.036669,0.048883,0.048883,317193984
2017-12-21,0.049966,0.070908,0.039734,0.045969,0.045969,460308000
2017-12-22,0.045662,0.046370,0.022616,0.039074,0.039074,494380000
2017-12-23,0.040300,0.057063,0.035975,0.051791,0.051791,503996992
2017-12-24,0.051473,0.051742,0.033265,0.036209,0.036209,230931008
2017-12-25,0.036706,0.041792,0.033296,0.035177,0.035177,189610000
2017-12-26,0.035748,0.045473,0.032838,0.037832,0.037832,263744992
2017-12-27,0.037830,0.041325,0.035362,0.036831,0.036831,173156000
2017-12-28,0.036722,0.041974,0.032258,0.041974,0.041974,261940992
2017-12-29,0.042007,0.043162,0.034757,0.036348,0.036348,246896992
2017-12-30,0.036357,0.038796,0.031117,0.036413,0.036413,256698000
2017-12-31,0.036129,0.045258,0.034681,0.044752,0.044752,375152000
2018-01-01,0.044682,0.052813,0.043400,0.051695,0.051695,516798016
2018-01-02,0.052070,0.086989,0.052070,0.078682,0.078682,1604039936
2018-01-03,0.078648,0.094703,0.068306,0.094703,0.094703,1136850048
2018-01-04,0.094920,0.217114,0.094920,0.207974,0.207974,4089410048
2018-01-05,0.209579,0.300363,0.176712,0.220555,0.220555,3864399872
2018-01-06,0.224499,0.232172,0.143149,0.174797,0.174797,2437349888
2018-01-07,0.173678,0.199655,0.145697,0.199655,0.199655,1750349952
2018-01-08,0.205195,0.205195,0.131582,0.151993,0.151993,1532320000
2018-01-09,0.154165,0.156468,0.105963,0.124782,0.124782,1262109952
2018-01-10,0.127020,0.136777,0.097435,0.129553,0.129553,1729920000
2018-01-11,0.130827,0.130827,0.097425,0.109080,0.109080,1074579968
2018-01-12,0.109802,0.112919,0.104891,0.108858,0.108858,679499008
2018-01-13,0.108694,0.119219,0.100102,0.103035,0.103035,819091008
2018-01-14,0.102634,0.103169,0.084271,0.084782,0.084782,714278976
2018-01-15,0.084890,0.097897,0.067721,0.075694,0.075694,1013430016
2018-01-16,0.076045,0.076371,0.040550,0.054488,0.054488,695308992
2018-01-17,0.053796,0.084310,0.044651,0.075623,0.075623,1326569984
2018-01-18,0.076432,0.110867,0.073540,0.083179,0.083179,1392329984
2018-01-19,0.082409,0.088133,0.072995,0.080499,0.080499,706521984
2018-01-20,0.081158,0.088724,0.080608,0.085201,0.085201,626438976
2018-01-21,0.084868,0.085698,0.068421,0.071186,0.071186,561259008
2018-01-22,0.071947,0.082809,0.063831,0.071412,0.071412,623766976
2018-01-23,0.071210,0.074035,0.062891,0.068572,0.068572,409592000
2018-01-24,0.068596,0.074320,0.066939,0.070421,0.070421,505468992
2018-01-25,0.071252,0.073681,0.067022,0.068766,0.068766,362497984
2018-01-26,0.068600,0.071055,0.060360,0.066630,0.066630,381401984
2018-01-27,0.066495,0.069426,0.064973,0.068422,0.068422,282556992
2018-01-28,0.068916,0.070875,0.065049,0.065495,0.065495,276320992
2018-01-29,0.065431,0.066769,0.063113,0.064001,0.064001,256876000
2018-01-30,0.064065,0.064120,0.051581,0.053761,0.053761,267126000
2018-01-31,0.053958,0.054454,0.049636,0.054454,0.054454,251080992
2018-02-01,0.054753,0.058563,0.043161,0.046227,0.046227,288656000
2018-02-02,0.046042,0.046042,0.031091,0.040799,0.040799,363928992
2018-02-03,0.041035,0.047338,0.035080,0.044472,0.044472,241928992
2018-02-04,0.044525,0.046020,0.036049,0.037933,0.037933,169960992
2018-02-05,0.037790,0.038903,0.028055,0.030161,0.030161,167296992
2018-02-06,0.030367,0.036971,0.025109,0.036478,0.036478,271110016
2018-02-07,0.036235,0.038957,0.031905,0.032746,0.032746,204200000
2018-02-08,0.032668,0.038047,0.032668,0.036725,0.036725,193436992
2018-02-09,0.036785,0.047968,0.034951,0.047968,0.047968,176363008
2018-02-10,0.047424,0.055941,0.044781,0.048699,0.048699,470408992
2018-02-11,0.048564,0.048564,0.040066,0.042401,0.042401,273583008
2018-02-12,0.042603,0.047493,0.042603,0.046116,0.046116,219120000
2018-02-13,0.046103,0.046483,0.042498,0.043356,0.043356,178960992
2018-02-14,0.043295,0.046749,0.043022,0.045936,0.045936,186660000
2018-02-15,0.045922,0.048457,0.045087,0.046496,0.046496,178912992
2018-02-16,0.046489,0.053082,0.046379,0.052449,0.052449,310512992
2018-02-17,0.052155,0.054914,0.050969,0.054914,0.054914,231988000
2018-02-18,0.054935,0.055311,0.048708,0.049606,0.049606,195043008
2018-02-19,0.049555,0.052700,0.049364,0.051542,0.051542,178480992
2018-02-20,0.051537,0.052074,0.046560,0.046861,0.046861,198212992
2018-02-21,0.046909,0.048235,0.042935,0.044580,0.044580,179052992
2018-02-22,0.044461,0.046146,0.039591,0.040674,0.040674,162732992
2018-02-23,0.040275,0.043552,0.039139,0.042875,0.042875,159880992
2018-02-24,0.042856,0.045608,0.039374,0.040929,0.040929,194792992
2018-02-25,0.040821,0.041603,0.039108,0.039883,0.039883,182260000
2018-02-26,0.039899,0.042894,0.039000,0.041769,0.041769,189976000
2018-02-27,0.041792,0.043099,0.041187,0.042731,0.042731,219795008
2018-02-28,0.042736,0.046405,0.040685,0.043350,0.043350,298758016
2018-03-01,0.043514,0.049225,0.042367,0.048847,0.048847,318231008
2018-03-02,0.048700,0.056474,0.047594,0.052947,0.052947,824566016
2018-03-03,0.052525,0.052737,0.047751,0.048918,0.048918,399204992
2018-03-04,0.048789,0.049675,0.047162,0.047801,0.047801,314648992
2018-03-05,0.047755,0.047905,0.046390,0.046776,0.046776,284713984
2018-03-06,0.046744,0.047626,0.043567,0.043958,0.043958,262251008
2018-03-07,0.043944,0.044899,0.034816,0.038601,0.038601,290193984
2018-03-08,0.038488,0.039594,0.035278,0.036425,0.036425,236262000
2018-03-09,0.036363,0.037402,0.030829,0.036981,0.036981,295228992
2018-03-10,0.036941,0.038182,0.034484,0.034928,0.034928,253447008
2018-03-11,0.034751,0.039321,0.033492,0.038716,0.038716,266342000
2018-03-12,0.038561,0.039508,0.034644,0.036132,0.036132,228564992
2018-03-13,0.035968,0.037122,0.034525,0.035726,0.035726,200526000
2018-03-14,0.035701,0.036323,0.030237,0.031056,0.031056,197406000
2018-03-15,0.031047,0.031190,0.028357,0.030119,0.030119,169547008
2018-03-16,0.030049,0.031245,0.028954,0.030119,0.030119,149356000
2018-03-17,0.030164,0.030309,0.028002,0.028358,0.028358,116472000
2018-03-18,0.028285,0.029387,0.023117,0.028621,0.028621,127381000
2018-03-19,0.028970,0.032995,0.028221,0.032364,0.032364,183591008
2018-03-20,0.032728,0.040354,0.031429,0.038112,0.038112,250396992
2018-03-21,0.038085,0.040039,0.036349,0.037106,0.037106,232926000
2018-03-22,0.037159,0.039077,0.034522,0.037924,0.037924,227472000
2018-03-23,0.037853,0.041137,0.035080,0.041137,0.041137,230134000
2018-03-24,0.041717,0.052989,0.041091,0.049780,0.049780,706931008
2018-03-25,0.049418,0.049612,0.044861,0.045311,0.045311,320430016
2018-03-26,0.045341,0.046448,0.039460,0.044378,0.044378,327374016
2018-03-27,0.044373,0.046132,0.040471,0.043075,0.043075,274910016
2018-03-28,0.042854,0.049505,0.042600,0.048817,0.048817,280836000
2018-03-29,0.048966,0.050610,0.043002,0.043002,0.043002,483100992
2018-03-30,0.042631,0.045609,0.039127,0.041277,0.041277,349432992
2018-03-31,0.041283,0.042971,0.033591,0.033972,0.033972,358492000
2018-04-01,0.033955,0.034842,0.028607,0.032152,0.032152,219372992
2018-04-02,0.032271,0.035755,0.031021,0.035755,0.035755,241103008
2018-04-03,0.035691,0.035827,0.033471,0.034801,0.034801,240608000
2018-04-04,0.034684,0.035158,0.029716,0.030136,0.030136,157468992
2018-04-05,0.030096,0.050131,0.029025,0.040014,0.040014,1488739968
2018-04-06,0.039294,0.044105,0.035852,0.036918,0.036918,661966976
2018-04-07,0.036879,0.038150,0.036262,0.037064,0.037064,245334000
2018-04-08,0.036977,0.038684,0.036735,0.037632,0.037632,215712992
2018-04-09,0.037645,0.037986,0.034338,0.035756,0.035756,295115008
2018-04-10,0.035792,0.037169,0.035008,0.036928,0.036928,303561984
2018-04-11,0.036851,0.037493,0.036001,0.036271,0.036271,301439008
2018-04-12,0.036143,0.039870,0.035239,0.039564,0.039564,415956992
2018-04-13,0.039414,0.043226,0.038224,0.039006,0.039006,484566016
2018-04-14,0.038685,0.041515,0.038567,0.040011,0.040011,307575008
2018-04-15,0.040062,0.043279,0.040013,0.042971,0.042971,306262016
2018-04-16,0.042898,0.043903,0.040221,0.041256,0.041256,296337984
2018-04-17,0.041275,0.043400,0.040700,0.042116,0.042116,359111008
2018-04-18,0.042006,0.047521,0.041996,0.047521,0.047521,475425984
2018-04-19,0.047429,0.051807,0.046910,0.049392,0.049392,587153984
2018-04-20,0.049134,0.053673,0.048199,0.053673,0.053673,477675008
2018-04-21,0.053659,0.056619,0.049721,0.053677,0.053677,715849024
2018-04-22,0.053407,0.054510,0.051837,0.052420,0.052420,319432000
2018-04-23,0.052430,0.058546,0.052384,0.058546,0.058546,472464000
2018-04-24,0.058349,0.077469,0.057221,0.073360,0.073360,1561020032
2018-04-25,0.071681,0.081392,0.066467,0.070015,0.070015,2124440064
2018-04-26,0.069983,0.074566,0.066750,0.074566,0.074566,759337024
2018-04-27,0.074894,0.079154,0.071840,0.074037,0.074037,717529984
2018-04-28,0.073807,0.084223,0.073807,0.081662,0.081662,718297984
2018-04-29,0.081696,0.090331,0.080684,0.089145,0.089145,1161459968
2018-04-30,0.089656,0.101197,0.086102,0.093777,0.093777,1749639936
2018-05-01,0.093745,0.094279,0.086773,0.093360,0.093360,1043369984
2018-05-02,0.092764,0.093038,0.090173,0.091397,0.091397,401505984
2018-05-03,0.091322,0.091438,0.084533,0.087340,0.087340,789150976
2018-05-04,0.087085,0.088867,0.081083,0.086810,0.086810,727056000
2018-05-05,0.086212,0.090875,0.086187,0.087102,0.087102,476743008
2018-05-06,0.087098,0.087098,0.081907,0.084778,0.084778,388707008
2018-05-07,0.084966,0.084966,0.079717,0.083086,0.083086,412406016
2018-05-08,0.083405,0.086035,0.080760,0.083071,0.083071,372063008
2018-05-09,0.082979,0.082979,0.078888,0.081006,0.081006,357911008
2018-05-10,0.081007,0.081609,0.073156,0.073574,0.073574,352612992
2018-05-11,0.073601,0.077209,0.063906,0.065933,0.065933,836388992
2018-05-12,0.066182,0.071636,0.060636,0.068731,0.068731,615174016
2018-05-13,0.069153,0.077011,0.067982,0.075613,0.075613,601064000
2018-05-14,0.076108,0.076108,0.070672,0.072812,0.072812,463712000
2018-05-15,0.072839,0.073619,0.067555,0.068566,0.068566,287628000
2018-05-16,0.068191,0.072183,0.064071,0.071954,0.071954,492396000
2018-05-17,0.071912,0.073442,0.066256,0.067437,0.067437,304225984
2018-05-18,0.067023,0.069530,0.064977,0.069387,0.069387,263304992
2018-05-19,0.069481,0.070564,0.067618,0.069144,0.069144,206880992
2018-05-20,0.069269,0.078197,0.068474,0.077269,0.077269,470467008
2018-05-21,0.077700,0.084728,0.077381,0.082378,0.082378,802233024
2018-05-22,0.082253,0.083211,0.074271,0.074829,0.074829,498436000
2018-05-23,0.075072,0.076696,0.067811,0.069848,0.069848,608060032
2018-05-24,0.070087,0.074387,0.068700,0.073095,0.073095,587902016
2018-05-25,0.073201,0.073279,0.069467,0.071279,0.071279,301519008
2018-05-26,0.071067,0.076325,0.070482,0.073162,0.073162,334004992
2018-05-27,0.072981,0.073451,0.069380,0.070601,0.070601,311443008
2018-05-28,0.070651,0.070750,0.060207,0.060654,0.060654,493598016
2018-05-29,0.061097,0.065944,0.057386,0.065009,0.065009,569742976
2018-05-30,0.065110,0.068083,0.060278,0.062402,0.062402,463945984
2018-05-31,0.062436,0.064002,0.059449,0.060541,0.060541,371256992
2018-06-01,0.060612,0.061605,0.056415,0.058707,0.058707,268287008
2018-06-02,0.058817,0.063237,0.057739,0.061184,0.061184,297120992
2018-06-03,0.061157,0.063396,0.060775,0.061978,0.061978,250455008
2018-06-04,0.062018,0.062488,0.058259,0.059179,0.059179,216791008
2018-06-05,0.059220,0.060823,0.057337,0.060577,0.060577,220480992
2018-06-06,0.060621,0.060650,0.058435,0.059408,0.059408,188314000
2018-06-07,0.059433,0.060349,0.058391,0.058819,0.058819,164796000
2018-06-08,0.058680,0.058791,0.056793,0.057577,0.057577,176148000
2018-06-09,0.057720,0.059221,0.057157,0.057157,0.057157,171568992
2018-06-10,0.057138,0.057138,0.045858,0.048003,0.048003,330216000
2018-06-11,0.047860,0.049116,0.045696,0.048829,0.048829,254203008
2018-06-12,0.048772,0.048813,0.042842,0.043982,0.043982,199435008
2018-06-13,0.044008,0.044408,0.038950,0.041533,0.041533,242384000
2018-06-14,0.041460,0.045732,0.040566,0.045417,0.045417,283351008
2018-06-15,0.045617,0.046074,0.042534,0.042870,0.042870,210247008
2018-06-16,0.042799,0.043685,0.041809,0.043215,0.043215,137208000
2018-06-17,0.043163,0.043605,0.042558,0.042648,0.042648,114357000
2018-06-18,0.042569,0.045678,0.041498,0.045096,0.045096,173063008
2018-06-19,0.045178,0.051107,0.044808,0.049503,0.049503,360852000
2018-06-20,0.049581,0.049645,0.045133,0.049394,0.049394,400321984
2018-06-21,0.049206,0.050181,0.047480,0.048620,0.048620,214723008
2018-06-22,0.048611,0.048933,0.042247,0.043136,0.043136,242306000
2018-06-23,0.043278,0.044721,0.042531,0.044179,0.044179,151474000
2018-06-24,0.044196,0.044338,0.038552,0.042460,0.042460,235740000
2018-06-25,0.042391,0.043504,0.041215,0.042349,0.042349,146474000
2018-06-26,0.042402,0.042449,0.038262,0.038262,0.038262,93775000
2018-06-27,0.038187,0.039690,0.037685,0.038987,0.038987,99853600
2018-06-28,0.039087,0.039706,0.036344,0.036665,0.036665,104241000
2018-06-29,0.036566,0.037621,0.034706,0.037237,0.037237,149928992
2018-06-30,0.037279,0.040002,0.037172,0.038423,0.038423,182466000
2018-07-01,0.038439,0.038719,0.036936,0.037885,0.037885,112292000
2018-07-02,0.037643,0.040467,0.037049,0.039529,0.039529,174376992
2018-07-03,0.039529,0.040739,0.038495,0.038867,0.038867,182019008
2018-07-04,0.038852,0.040240,0.037468,0.038895,0.038895,132730000
2018-07-05,0.039199,0.039767,0.037406,0.037861,0.037861,118836000
2018-07-06,0.037843,0.037926,0.035300,0.036975,0.036975,119639000
2018-07-07,0.036927,0.038334,0.036107,0.038334,0.038334,96368304
2018-07-08,0.038310,0.038588,0.037046,0.037100,0.037100,104921000
2018-07-09,0.037103,0.037164,0.035782,0.035798,0.035798,144390000
2018-07-10,0.035826,0.036056,0.032816,0.033588,0.033588,132760000
2018-07-11,0.033524,0.034532,0.032878,0.033578,0.033578,173036992
2018-07-12,0.033570,0.033570,0.031399,0.032228,0.032228,162156992
2018-07-13,0.032278,0.034455,0.032278,0.033340,0.033340,179488000
2018-07-14,0.033293,0.033829,0.032666,0.033429,0.033429,170704000
2018-07-15,0.033421,0.034954,0.033167,0.034364,0.034364,180511008
2018-07-16,0.034404,0.037521,0.034178,0.037521,0.037521,211212000
2018-07-17,0.037455,0.040547,0.036155,0.039759,0.039759,228396992
2018-07-18,0.039645,0.043077,0.039130,0.039661,0.039661,284600992
2018-07-19,0.039456,0.039457,0.037503,0.037917,0.037917,259096992
2018-07-20,0.037903,0.037903,0.034592,0.034906,0.034906,225139008
2018-07-21,0.034935,0.036313,0.033992,0.035603,0.035603,210056992
2018-07-22,0.035544,0.036340,0.035062,0.035123,0.035123,189920992
2018-07-23,0.035094,0.036111,0.034042,0.034061,0.034061,194284000
2018-07-24,0.034080,0.038875,0.032905,0.038107,0.038107,323728992
2018-07-25,0.037799,0.038779,0.036290,0.037122,0.037122,221752992
2018-07-26,0.037094,0.038510,0.035448,0.035996,0.035996,190784992
2018-07-27,0.035937,0.037045,0.035212,0.036504,0.036504,218420992
2018-07-28,0.036506,0.036868,0.035906,0.036782,0.036782,183664000
2018-07-29,0.036788,0.040549,0.036739,0.039236,0.039236,310647008
2018-07-30,0.039096,0.039423,0.035387,0.036452,0.036452,254606000
2018-07-31,0.036498,0.036498,0.033552,0.033926,0.033926,211254000
2018-08-01,0.033967,0.034035,0.031829,0.032643,0.032643,140270000
2018-08-02,0.032677,0.033324,0.030994,0.031539,0.031539,148160000
2018-08-03,0.031528,0.031659,0.029532,0.030602,0.030602,154910000
2018-08-04,0.030597,0.031183,0.028626,0.028932,0.028932,128197000
2018-08-05,0.028932,0.030642,0.028353,0.030329,0.030329,124479000
2018-08-06,0.030379,0.031027,0.028905,0.029228,0.029228,118348000
2018-08-07,0.029214,0.029981,0.027724,0.027866,0.027866,116330000
2018-08-08,0.027831,0.027831,0.023812,0.024482,0.024482,147343000
2018-08-09,0.024530,0.026503,0.023875,0.025941,0.025941,142877000
2018-08-10,0.025864,0.026085,0.023455,0.023822,0.023822,134155000
2018-08-11,0.023819,0.023871,0.022108,0.022614,0.022614,119307000
2018-08-12,0.022632,0.023183,0.022457,0.022581,0.022581,101854000
2018-08-13,0.022636,0.023059,0.019226,0.019362,0.019362,124043000
2018-08-14,0.019445,0.019518,0.016666,0.019059,0.019059,108349000
2018-08-15,0.019159,0.020839,0.019159,0.019443,0.019443,136496000
2018-08-16,0.019440,0.020053,0.019207,0.019521,0.019521,103582000
2018-08-17,0.019516,0.023360,0.019425,0.023281,0.023281,152305000
2018-08-18,0.023404,0.024552,0.020590,0.021619,0.021619,141608000
2018-08-19,0.021571,0.022810,0.021009,0.022263,0.022263,97137100
2018-08-20,0.022236,0.022706,0.020423,0.020661,0.020661,99473200
2018-08-21,0.020594,0.021289,0.020220,0.021003,0.021003,98379000
2018-08-22,0.020998,0.022219,0.019347,0.019712,0.019712,96828800
2018-08-23,0.019689,0.020782,0.019654,0.020771,0.020771,82585900
2018-08-24,0.020804,0.021653,0.020534,0.021606,0.021606,90424900
2018-08-25,0.021579,0.022634,0.021227,0.022481,0.022481,88818800
2018-08-26,0.022437,0.023000,0.021420,0.022764,0.022764,97504300
2018-08-27,0.022784,0.024477,0.022523,0.024460,0.024460,107457000
2018-08-28,0.024480,0.027453,0.024278,0.026847,0.026847,166567000
2018-08-29,0.026768,0.027177,0.025028,0.025426,0.025426,143515000
2018-08-30,0.025420,0.025883,0.023464,0.024897,0.024897,119155000
2018-08-31,0.024894,0.025463,0.024399,0.025345,0.025345,106949000
2018-09-01,0.025383,0.027041,0.025383,0.026590,0.026590,109153000
2018-09-02,0.026574,0.026591,0.024946,0.025572,0.025572,104754000
2018-09-03,0.025642,0.025707,0.024685,0.025037,0.025037,91449300
2018-09-04,0.025059,0.025748,0.024997,0.025255,0.025255,96674400
2018-09-05,0.025270,0.025455,0.021810,0.021810,0.021810,150148000
2018-09-06,0.021659,0.021713,0.020433,0.021644,0.021644,142361000
2018-09-07,0.021599,0.021888,0.020413,0.020595,0.020595,110765000
2018-09-08,0.020594,0.020934,0.019039,0.019312,0.019312,98754400
2018-09-09,0.019311,0.020249,0.018986,0.019365,0.019365,97726800
2018-09-10,0.020088,0.020294,0.019129,0.019381,0.019381,101717000
2018-09-11,0.019416,0.019655,0.018120,0.018677,0.018677,106212000
2018-09-12,0.018680,0.018782,0.017237,0.018243,0.018243,109120000
2018-09-13,0.018289,0.020407,0.018289,0.019946,0.019946,124862000
2018-09-14,0.019981,0.020683,0.019274,0.019832,0.019832,117114000
2018-09-15,0.019823,0.020388,0.019823,0.019933,0.019933,94169900
2018-09-16,0.019925,0.020119,0.019385,0.019975,0.019975,102132000
2018-09-17,0.019956,0.020283,0.018351,0.018517,0.018517,109688000
2018-09-18,0.018478,0.019582,0.018396,0.019389,0.019389,100841000
2018-09-19,0.019356,0.020170,0.019013,0.019753,0.019753,114381000
2018-09-20,0.019762,0.021722,0.019740,0.021413,0.021413,135790000
2018-09-21,0.021506,0.025817,0.021356,0.024930,0.024930,283823000
2018-09-22,0.024907,0.025370,0.022404,0.023176,0.023176,173243000
2018-09-23,0.023198,0.024604,0.023094,0.023791,0.023791,138225000
2018-09-24,0.023739,0.024093,0.021965,0.022089,0.022089,116603000
2018-09-25,0.022029,0.022029,0.020275,0.021280,0.021280,126284000
2018-09-26,0.021274,0.021970,0.020384,0.021028,0.021028,110081000
2018-09-27,0.021097,0.022797,0.020747,0.022507,0.022507,124196000
2018-09-28,0.022507,0.022962,0.021458,0.021978,0.021978,114936000
2018-09-29,0.021933,0.022144,0.021323,0.022035,0.022035,108096000
2018-09-30,0.022049,0.022592,0.021912,0.022165,0.022165,117217000
2018-10-01,0.022214,0.022330,0.021706,0.022052,0.022052,110444000
2018-10-02,0.022057,0.022380,0.021901,0.022093,0.022093,111868000
2018-10-03,0.022057,0.022057,0.021248,0.021600,0.021600,107097000
2018-10-04,0.021619,0.023426,0.021614,0.022703,0.022703,148666000
2018-10-05,0.022737,0.023286,0.022442,0.023275,0.023275,139745000
